project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKArraySerializers.java,BinaryDoubleArraySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",820,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",38,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",41,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",44,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",47,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",50,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",53,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",58,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",61,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",64,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",68,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",71,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getStdKeySerializer,"ValueSerializer<Object> getStdKeySerializer(SerializationConfig, Class<?>, boolean)",74,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getFallbackKeySerializer,"ValueSerializer<Object> getFallbackKeySerializer(SerializationConfig, Class<?>, AnnotatedClass)",88,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getFallbackKeySerializer,"ValueSerializer<Object> getFallbackKeySerializer(SerializationConfig, Class<?>, AnnotatedClass)",95,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,JDKKeySerializers,getFallbackKeySerializer,"ValueSerializer<Object> getFallbackKeySerializer(SerializationConfig, Class<?>, AnnotatedClass)",100,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,Default,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",158,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,Default,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",163,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,Dynamic,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",217,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,Dynamic,_findAndAddDynamic,"ValueSerializer<Object> _findAndAddDynamic(PropertySerializerMap, Class<?>, SerializationContext)",232,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,Dynamic,_findAndAddDynamic,"ValueSerializer<Object> _findAndAddDynamic(PropertySerializerMap, Class<?>, SerializationContext)",242,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,EnumKeySerializer,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",291,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKKeySerializers.java,EnumKeySerializer,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",293,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),29,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),32,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),35,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),38,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),43,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),47,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKMiscSerializers.java,JDKMiscSerializers,find,ValueSerializer<?> find(Class<?>),50,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKStringLikeSerializer.java,JDKStringLikeSerializer,find,ValueSerializer<?> find(Class<?>),63,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JDKStringLikeSerializer.java,JDKStringLikeSerializer,serialize,"void serialize(Object, JsonGenerator, SerializationContext)",93,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JavaUtilCalendarSerializer.java,JavaUtilCalendarSerializer,serialize,"void serialize(Calendar, JsonGenerator, SerializationContext)",43,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/JavaUtilDateSerializer.java,JavaUtilDateSerializer,serialize,"void serialize(Date, JsonGenerator, SerializationContext)",48,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,withContentInclusion,"MapEntrySerializer withContentInclusion(Object, boolean)",130,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",148,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",154,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",159,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",164,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",169,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",172,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",180,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",182,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",184,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",189,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",190,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",205,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,isEmpty,"boolean isEmpty(SerializationContext, Entry<?, ?>)",255,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,isEmpty,"boolean isEmpty(SerializationContext, Entry<?, ?>)",258,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,isEmpty,"boolean isEmpty(SerializationContext, Entry<?, ?>)",262,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,isEmpty,"boolean isEmpty(SerializationContext, Entry<?, ?>)",267,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,isEmpty,"boolean isEmpty(SerializationContext, Entry<?, ?>)",271,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",313,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",322,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",323,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",329,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",332,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",333,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",342,NO,INNER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",343,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",344,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",348,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapEntrySerializer.java,MapEntrySerializer,serializeDynamic,"void serializeDynamic(Map.Entry<?, ?>, JsonGenerator, SerializationContext)",355,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapProperty.java,MapProperty,getName,String getName(),55,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapProperty.java,MapProperty,serializeAsProperty,"void serializeAsProperty(Object, JsonGenerator, SerializationContext)",95,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapProperty.java,MapProperty,serializeAsOmittedProperty,"void serializeAsOmittedProperty(Object, JsonGenerator, SerializationContext)",106,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapProperty.java,MapProperty,serializeAsElement,"void serializeAsElement(Object, JsonGenerator, SerializationContext)",115,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,_withValueTypeSerializer,MapSerializer _withValueTypeSerializer(TypeSerializer),233,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,withResolved,"MapSerializer withResolved(BeanProperty, ValueSerializer<?>, ValueSerializer<?>, Set<String>, Set<String>, boolean)",246,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,withFilterId,MapSerializer withFilterId(Object),254,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,withContentInclusion,"MapSerializer withContentInclusion(Object, boolean)",268,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,construct,"MapSerializer construct(JavaType, boolean, TypeSerializer, ValueSerializer<Object>, ValueSerializer<Object>, Object, Set<String>, Set<String>)",284,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,construct,"MapSerializer construct(JavaType, boolean, TypeSerializer, ValueSerializer<Object>, ValueSerializer<Object>, Object, Set<String>, Set<String>)",288,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,construct,"MapSerializer construct(JavaType, boolean, TypeSerializer, ValueSerializer<Object>, ValueSerializer<Object>, Object, Set<String>, Set<String>)",297,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,construct,"MapSerializer construct(JavaType, boolean, TypeSerializer, ValueSerializer<Object>, ValueSerializer<Object>, Object, Set<String>, Set<String>)",301,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,construct,"MapSerializer construct(JavaType, boolean, TypeSerializer, ValueSerializer<Object>, ValueSerializer<Object>, Object, Set<String>, Set<String>)",307,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",334,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",340,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",345,NO,METHOD_CALL_IN_CONDITION,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",350,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ser/jdk/MapSerializer.java,MapSerializer,createContextual,"ValueSerializer<?> createContextual(SerializationContext, BeanProperty)",355,NO,SINGLE_STATEMENT_NOT_IF,,,,,
